conText v3.0.1 successfully loaded. Note this version of the package comes with significant changes to the conText() function.
                        See Quick Start Guide for help getting started and instructions for accessing older versions of the package:
 https://github.com/prodriguezsosa/conText/blob/master/vignettes/quickstart.md
Package version: 4.3.1
Unicode version: 15.1
ICU version: 74.2
Parallel computing: 2 of 2 threads used.
See https://quanteda.io for tutorials and examples.

Attaching package: 'dplyr'

The following objects are masked from 'package:stats':

    filter, lag

The following objects are masked from 'package:base':

    intersect, setdiff, setequal, union

Task 64 -> topic: 170
535 instances of "spirits" found.
429 instances of "spirits" found.
456 instances of "spirits" found.
438 instances of "spirits" found.
443 instances of "spirits" found.
474 instances of "spirits" found.
193 instances of "vineyard" found.
217 instances of "vineyard" found.
240 instances of "vineyard" found.
286 instances of "vineyard" found.
204 instances of "vineyard" found.
354 instances of "vineyard" found.
176 instances of "vineyard" found.
230 instances of "vineyard" found.
228 instances of "vineyard" found.
208 instances of "vineyard" found.
224 instances of "vineyard" found.
240 instances of "vineyard" found.
273 instances of "vineyard" found.
240 instances of "vineyard" found.
226 instances of "vineyard" found.
167 instances of "vineyard" found.
246 instances of "vineyard" found.
251 instances of "vineyard" found.
209 instances of "vineyard" found.
231 instances of "vineyard" found.
162 instances of "vineyards" found.
174 instances of "vineyards" found.
226 instances of "vineyards" found.
236 instances of "vineyards" found.
213 instances of "vineyards" found.
277 instances of "vineyards" found.
183 instances of "vineyards" found.
160 instances of "vineyards" found.
254 instances of "vineyards" found.
233 instances of "vineyards" found.
190 instances of "vineyards" found.
184 instances of "vineyards" found.
199 instances of "vineyards" found.
223 instances of "vineyards" found.
197 instances of "vineyards" found.
130 instances of "vineyards" found.
162 instances of "vineyards" found.
186 instances of "vineyards" found.
107 instances of "vineyards" found.
212 instances of "vineyards" found.
421 instances of "champagne" found.
447 instances of "champagne" found.
374 instances of "champagne" found.
374 instances of "champagne" found.
462 instances of "champagne" found.
418 instances of "champagne" found.
446 instances of "champagne" found.
516 instances of "champagne" found.
429 instances of "champagne" found.
417 instances of "champagne" found.
427 instances of "champagne" found.
397 instances of "champagne" found.
398 instances of "champagne" found.
417 instances of "champagne" found.
381 instances of "champagne" found.
414 instances of "champagne" found.
386 instances of "champagne" found.
397 instances of "champagne" found.
392 instances of "champagne" found.
571 instances of "champagne" found.
101 instances of "chardonnay" found.
106 instances of "chardonnay" found.
145 instances of "chardonnay" found.
134 instances of "chardonnay" found.
106 instances of "chardonnay" found.
133 instances of "chardonnay" found.
92 instances of "chardonnay" found.
127 instances of "chardonnay" found.
125 instances of "chardonnay" found.
136 instances of "chardonnay" found.
96 instances of "chardonnay" found.
91 instances of "chardonnay" found.
136 instances of "chardonnay" found.
100 instances of "chardonnay" found.
106 instances of "chardonnay" found.
97 instances of "chardonnay" found.
157 instances of "chardonnay" found.
131 instances of "chardonnay" found.
86 instances of "chardonnay" found.
127 instances of "chardonnay" found.
321 instances of "brewing" found.
324 instances of "brewing" found.
250 instances of "brewing" found.
285 instances of "brewing" found.
312 instances of "brewing" found.
276 instances of "brewing" found.
266 instances of "brewing" found.
270 instances of "brewing" found.
347 instances of "brewing" found.
279 instances of "brewing" found.
300 instances of "brewing" found.
317 instances of "brewing" found.
349 instances of "brewing" found.
305 instances of "brewing" found.
282 instances of "brewing" found.
292 instances of "brewing" found.
269 instances of "brewing" found.
280 instances of "brewing" found.
307 instances of "brewing" found.
309 instances of "brewing" found.
418 instances of "flavors" found.
388 instances of "flavors" found.
446 instances of "flavors" found.
441 instances of "flavors" found.
444 instances of "flavors" found.
472 instances of "flavors" found.
447 instances of "flavors" found.
469 instances of "flavors" found.
412 instances of "flavors" found.
500 instances of "flavors" found.
378 instances of "flavors" found.
435 instances of "flavors" found.
433 instances of "flavors" found.
438 instances of "flavors" found.
419 instances of "flavors" found.
453 instances of "flavors" found.
478 instances of "flavors" found.
490 instances of "flavors" found.
451 instances of "flavors" found.
451 instances of "flavors" found.
77 instances of "pinot-noir" found.
71 instances of "pinot-noir" found.
60 instances of "pinot-noir" found.
84 instances of "pinot-noir" found.
69 instances of "pinot-noir" found.
91 instances of "pinot-noir" found.
88 instances of "pinot-noir" found.
66 instances of "pinot-noir" found.
45 instances of "pinot-noir" found.
128 instances of "pinot-noir" found.
66 instances of "pinot-noir" found.
76 instances of "pinot-noir" found.
71 instances of "pinot-noir" found.
78 instances of "pinot-noir" found.
72 instances of "pinot-noir" found.
46 instances of "pinot-noir" found.
62 instances of "pinot-noir" found.
54 instances of "pinot-noir" found.
51 instances of "pinot-noir" found.
64 instances of "pinot-noir" found.
38 instances of "liquors" found.
57 instances of "liquors" found.
55 instances of "liquors" found.
83 instances of "liquors" found.
66 instances of "liquors" found.
65 instances of "liquors" found.
79 instances of "liquors" found.
49 instances of "liquors" found.
45 instances of "liquors" found.
60 instances of "liquors" found.
40 instances of "liquors" found.
79 instances of "liquors" found.
44 instances of "liquors" found.
67 instances of "liquors" found.
59 instances of "liquors" found.
118 instances of "liquors" found.
116 instances of "liquors" found.
72 instances of "liquors" found.
51 instances of "liquors" found.
83 instances of "liquors" found.
299 instances of "beers" found.
293 instances of "beers" found.
270 instances of "beers" found.
252 instances of "beers" found.
306 instances of "beers" found.
252 instances of "beers" found.
284 instances of "beers" found.
247 instances of "beers" found.
367 instances of "beers" found.
287 instances of "beers" found.
294 instances of "beers" found.
343 instances of "beers" found.
339 instances of "beers" found.
235 instances of "beers" found.
303 instances of "beers" found.
247 instances of "beers" found.
340 instances of "beers" found.
307 instances of "beers" found.
265 instances of "beers" found.
270 instances of "beers" found.
90 instances of "chateau" found.
127 instances of "chateau" found.
100 instances of "chateau" found.
137 instances of "chateau" found.
147 instances of "chateau" found.
161 instances of "chateau" found.
85 instances of "chateau" found.
106 instances of "chateau" found.
101 instances of "chateau" found.
160 instances of "chateau" found.
99 instances of "chateau" found.
97 instances of "chateau" found.
148 instances of "chateau" found.
161 instances of "chateau" found.
116 instances of "chateau" found.
113 instances of "chateau" found.
163 instances of "chateau" found.
161 instances of "chateau" found.
97 instances of "chateau" found.
104 instances of "chateau" found.
7 instances of "wine-spirits" found.
32 instances of "wine-spirits" found.
31 instances of "wine-spirits" found.
45 instances of "wine-spirits" found.
29 instances of "wine-spirits" found.
26 instances of "wine-spirits" found.
51 instances of "wine-spirits" found.
29 instances of "wine-spirits" found.
20 instances of "wine-spirits" found.
30 instances of "wine-spirits" found.
14 instances of "wine-spirits" found.
13 instances of "wine-spirits" found.
18 instances of "wine-spirits" found.
39 instances of "wine-spirits" found.
30 instances of "wine-spirits" found.
72 instances of "wine-spirits" found.
69 instances of "wine-spirits" found.
41 instances of "wine-spirits" found.
41 instances of "wine-spirits" found.
34 instances of "wine-spirits" found.
106 instances of "burgundy" found.
107 instances of "burgundy" found.
117 instances of "burgundy" found.
137 instances of "burgundy" found.
137 instances of "burgundy" found.
156 instances of "burgundy" found.
132 instances of "burgundy" found.
142 instances of "burgundy" found.
131 instances of "burgundy" found.
173 instances of "burgundy" found.
175 instances of "burgundy" found.
136 instances of "burgundy" found.
134 instances of "burgundy" found.
135 instances of "burgundy" found.
158 instances of "burgundy" found.
140 instances of "burgundy" found.
129 instances of "burgundy" found.
128 instances of "burgundy" found.
134 instances of "burgundy" found.
151 instances of "burgundy" found.
152 instances of "wineries" found.
132 instances of "wineries" found.
127 instances of "wineries" found.
131 instances of "wineries" found.
120 instances of "wineries" found.
168 instances of "wineries" found.
130 instances of "wineries" found.
139 instances of "wineries" found.
138 instances of "wineries" found.
106 instances of "wineries" found.
191 instances of "wineries" found.
125 instances of "wineries" found.
126 instances of "wineries" found.
130 instances of "wineries" found.
147 instances of "wineries" found.
99 instances of "wineries" found.
146 instances of "wineries" found.
115 instances of "wineries" found.
89 instances of "wineries" found.
119 instances of "wineries" found.
87 instances of "blanc" found.
93 instances of "blanc" found.
105 instances of "blanc" found.
90 instances of "blanc" found.
139 instances of "blanc" found.
98 instances of "blanc" found.
105 instances of "blanc" found.
130 instances of "blanc" found.
99 instances of "blanc" found.
132 instances of "blanc" found.
86 instances of "blanc" found.
85 instances of "blanc" found.
95 instances of "blanc" found.
97 instances of "blanc" found.
89 instances of "blanc" found.
75 instances of "blanc" found.
135 instances of "blanc" found.
94 instances of "blanc" found.
85 instances of "blanc" found.
147 instances of "blanc" found.
63 instances of "merlot" found.
61 instances of "merlot" found.
117 instances of "merlot" found.
144 instances of "merlot" found.
58 instances of "merlot" found.
68 instances of "merlot" found.
39 instances of "merlot" found.
51 instances of "merlot" found.
134 instances of "merlot" found.
111 instances of "merlot" found.
59 instances of "merlot" found.
28 instances of "merlot" found.
37 instances of "merlot" found.
76 instances of "merlot" found.
32 instances of "merlot" found.
47 instances of "merlot" found.
76 instances of "merlot" found.
60 instances of "merlot" found.
37 instances of "merlot" found.
43 instances of "merlot" found.
152 instances of "brewery" found.
166 instances of "brewery" found.
120 instances of "brewery" found.
133 instances of "brewery" found.
179 instances of "brewery" found.
142 instances of "brewery" found.
126 instances of "brewery" found.
119 instances of "brewery" found.
196 instances of "brewery" found.
142 instances of "brewery" found.
136 instances of "brewery" found.
136 instances of "brewery" found.
190 instances of "brewery" found.
164 instances of "brewery" found.
151 instances of "brewery" found.
168 instances of "brewery" found.
172 instances of "brewery" found.
110 instances of "brewery" found.
156 instances of "brewery" found.
160 instances of "brewery" found.
93 instances of "cork" found.
111 instances of "cork" found.
132 instances of "cork" found.
117 instances of "cork" found.
104 instances of "cork" found.
76 instances of "cork" found.
86 instances of "cork" found.
117 instances of "cork" found.
96 instances of "cork" found.
83 instances of "cork" found.
123 instances of "cork" found.
85 instances of "cork" found.
83 instances of "cork" found.
90 instances of "cork" found.
82 instances of "cork" found.
102 instances of "cork" found.
77 instances of "cork" found.
134 instances of "cork" found.
99 instances of "cork" found.
87 instances of "cork" found.
130 instances of "drinkers" found.
149 instances of "drinkers" found.
109 instances of "drinkers" found.
154 instances of "drinkers" found.
131 instances of "drinkers" found.
125 instances of "drinkers" found.
123 instances of "drinkers" found.
113 instances of "drinkers" found.
130 instances of "drinkers" found.
129 instances of "drinkers" found.
130 instances of "drinkers" found.
143 instances of "drinkers" found.
154 instances of "drinkers" found.
142 instances of "drinkers" found.
121 instances of "drinkers" found.
87 instances of "drinkers" found.
129 instances of "drinkers" found.
105 instances of "drinkers" found.
123 instances of "drinkers" found.
142 instances of "drinkers" found.
139 instances of "rum" found.
129 instances of "rum" found.
118 instances of "rum" found.
161 instances of "rum" found.
166 instances of "rum" found.
153 instances of "rum" found.
110 instances of "rum" found.
137 instances of "rum" found.
157 instances of "rum" found.
174 instances of "rum" found.
116 instances of "rum" found.
134 instances of "rum" found.
80 instances of "rum" found.
158 instances of "rum" found.
181 instances of "rum" found.
141 instances of "rum" found.
120 instances of "rum" found.
120 instances of "rum" found.
128 instances of "rum" found.
126 instances of "rum" found.
135 instances of "bordeaux" found.
95 instances of "bordeaux" found.
75 instances of "bordeaux" found.
160 instances of "bordeaux" found.
153 instances of "bordeaux" found.
121 instances of "bordeaux" found.
81 instances of "bordeaux" found.
93 instances of "bordeaux" found.
124 instances of "bordeaux" found.
144 instances of "bordeaux" found.
113 instances of "bordeaux" found.
90 instances of "bordeaux" found.
117 instances of "bordeaux" found.
142 instances of "bordeaux" found.
89 instances of "bordeaux" found.
117 instances of "bordeaux" found.
136 instances of "bordeaux" found.
130 instances of "bordeaux" found.
118 instances of "bordeaux" found.
90 instances of "bordeaux" found.
246 instances of "sherry" found.
216 instances of "sherry" found.
226 instances of "sherry" found.
209 instances of "sherry" found.
189 instances of "sherry" found.
196 instances of "sherry" found.
170 instances of "sherry" found.
177 instances of "sherry" found.
221 instances of "sherry" found.
276 instances of "sherry" found.
165 instances of "sherry" found.
188 instances of "sherry" found.
192 instances of "sherry" found.
254 instances of "sherry" found.
185 instances of "sherry" found.
176 instances of "sherry" found.
210 instances of "sherry" found.
209 instances of "sherry" found.
156 instances of "sherry" found.
269 instances of "sherry" found.
93 instances of "chianti" found.
10 instances of "chianti" found.
15 instances of "chianti" found.
51 instances of "chianti" found.
10 instances of "chianti" found.
72 instances of "chianti" found.
14 instances of "chianti" found.
27 instances of "chianti" found.
31 instances of "chianti" found.
23 instances of "chianti" found.
25 instances of "chianti" found.
11 instances of "chianti" found.
31 instances of "chianti" found.
28 instances of "chianti" found.
24 instances of "chianti" found.
24 instances of "chianti" found.
16 instances of "chianti" found.
10 instances of "chianti" found.
21 instances of "chianti" found.
33 instances of "chianti" found.
86 instances of "sonoma" found.
105 instances of "sonoma" found.
109 instances of "sonoma" found.
94 instances of "sonoma" found.
82 instances of "sonoma" found.
188 instances of "sonoma" found.
87 instances of "sonoma" found.
113 instances of "sonoma" found.
117 instances of "sonoma" found.
106 instances of "sonoma" found.
111 instances of "sonoma" found.
75 instances of "sonoma" found.
103 instances of "sonoma" found.
111 instances of "sonoma" found.
126 instances of "sonoma" found.
123 instances of "sonoma" found.
98 instances of "sonoma" found.
99 instances of "sonoma" found.
79 instances of "sonoma" found.
109 instances of "sonoma" found.
62 instances of "sauvignon-blanc" found.
30 instances of "sauvignon-blanc" found.
38 instances of "sauvignon-blanc" found.
41 instances of "sauvignon-blanc" found.
48 instances of "sauvignon-blanc" found.
43 instances of "sauvignon-blanc" found.
33 instances of "sauvignon-blanc" found.
43 instances of "sauvignon-blanc" found.
40 instances of "sauvignon-blanc" found.
58 instances of "sauvignon-blanc" found.
41 instances of "sauvignon-blanc" found.
31 instances of "sauvignon-blanc" found.
35 instances of "sauvignon-blanc" found.
59 instances of "sauvignon-blanc" found.
22 instances of "sauvignon-blanc" found.
54 instances of "sauvignon-blanc" found.
47 instances of "sauvignon-blanc" found.
55 instances of "sauvignon-blanc" found.
25 instances of "sauvignon-blanc" found.
33 instances of "sauvignon-blanc" found.
53 instances of "pinot" found.
70 instances of "pinot" found.
81 instances of "pinot" found.
67 instances of "pinot" found.
51 instances of "pinot" found.
62 instances of "pinot" found.
66 instances of "pinot" found.
76 instances of "pinot" found.
102 instances of "pinot" found.
102 instances of "pinot" found.
43 instances of "pinot" found.
80 instances of "pinot" found.
56 instances of "pinot" found.
50 instances of "pinot" found.
38 instances of "pinot" found.
48 instances of "pinot" found.
51 instances of "pinot" found.
53 instances of "pinot" found.
55 instances of "pinot" found.
54 instances of "pinot" found.
60 instances of "cabernet" found.
97 instances of "cabernet" found.
71 instances of "cabernet" found.
98 instances of "cabernet" found.
55 instances of "cabernet" found.
77 instances of "cabernet" found.
72 instances of "cabernet" found.
58 instances of "cabernet" found.
69 instances of "cabernet" found.
50 instances of "cabernet" found.
71 instances of "cabernet" found.
56 instances of "cabernet" found.
122 instances of "cabernet" found.
86 instances of "cabernet" found.
59 instances of "cabernet" found.
77 instances of "cabernet" found.
75 instances of "cabernet" found.
91 instances of "cabernet" found.
49 instances of "cabernet" found.
49 instances of "cabernet" found.
154 instances of "tasted" found.
197 instances of "tasted" found.
169 instances of "tasted" found.
187 instances of "tasted" found.
155 instances of "tasted" found.
166 instances of "tasted" found.
155 instances of "tasted" found.
168 instances of "tasted" found.
207 instances of "tasted" found.
170 instances of "tasted" found.
188 instances of "tasted" found.
156 instances of "tasted" found.
182 instances of "tasted" found.
190 instances of "tasted" found.
159 instances of "tasted" found.
149 instances of "tasted" found.
183 instances of "tasted" found.
170 instances of "tasted" found.
166 instances of "tasted" found.
201 instances of "tasted" found.
74 instances of "acidity" found.
91 instances of "acidity" found.
59 instances of "acidity" found.
83 instances of "acidity" found.
78 instances of "acidity" found.
75 instances of "acidity" found.
76 instances of "acidity" found.
116 instances of "acidity" found.
90 instances of "acidity" found.
71 instances of "acidity" found.
55 instances of "acidity" found.
69 instances of "acidity" found.
66 instances of "acidity" found.
83 instances of "acidity" found.
54 instances of "acidity" found.
60 instances of "acidity" found.
67 instances of "acidity" found.
73 instances of "acidity" found.
57 instances of "acidity" found.
54 instances of "acidity" found.
307 instances of "reds" found.
343 instances of "reds" found.
315 instances of "reds" found.
339 instances of "reds" found.
347 instances of "reds" found.
379 instances of "reds" found.
308 instances of "reds" found.
362 instances of "reds" found.
351 instances of "reds" found.
331 instances of "reds" found.
336 instances of "reds" found.
333 instances of "reds" found.
329 instances of "reds" found.
377 instances of "reds" found.
367 instances of "reds" found.
312 instances of "reds" found.
301 instances of "reds" found.
354 instances of "reds" found.
296 instances of "reds" found.
301 instances of "reds" found.
52 instances of "tastings" found.
60 instances of "tastings" found.
69 instances of "tastings" found.
98 instances of "tastings" found.
73 instances of "tastings" found.
73 instances of "tastings" found.
55 instances of "tastings" found.
78 instances of "tastings" found.
93 instances of "tastings" found.
61 instances of "tastings" found.
75 instances of "tastings" found.
71 instances of "tastings" found.
46 instances of "tastings" found.
74 instances of "tastings" found.
82 instances of "tastings" found.
53 instances of "tastings" found.
70 instances of "tastings" found.
94 instances of "tastings" found.
61 instances of "tastings" found.
95 instances of "tastings" found.
54 instances of "winemaker" found.
41 instances of "winemaker" found.
71 instances of "winemaker" found.
66 instances of "winemaker" found.
42 instances of "winemaker" found.
87 instances of "winemaker" found.
60 instances of "winemaker" found.
61 instances of "winemaker" found.
59 instances of "winemaker" found.
77 instances of "winemaker" found.
60 instances of "winemaker" found.
66 instances of "winemaker" found.
43 instances of "winemaker" found.
58 instances of "winemaker" found.
56 instances of "winemaker" found.
59 instances of "winemaker" found.
56 instances of "winemaker" found.
69 instances of "winemaker" found.
43 instances of "winemaker" found.
56 instances of "winemaker" found.
36 instances of "riesling" found.
32 instances of "riesling" found.
71 instances of "riesling" found.
74 instances of "riesling" found.
50 instances of "riesling" found.
95 instances of "riesling" found.
60 instances of "riesling" found.
51 instances of "riesling" found.
98 instances of "riesling" found.
75 instances of "riesling" found.
42 instances of "riesling" found.
57 instances of "riesling" found.
74 instances of "riesling" found.
50 instances of "riesling" found.
54 instances of "riesling" found.
51 instances of "riesling" found.
48 instances of "riesling" found.
61 instances of "riesling" found.
37 instances of "riesling" found.
76 instances of "riesling" found.
43 instances of "winemakers" found.
44 instances of "winemakers" found.
72 instances of "winemakers" found.
51 instances of "winemakers" found.
47 instances of "winemakers" found.
61 instances of "winemakers" found.
66 instances of "winemakers" found.
49 instances of "winemakers" found.
53 instances of "winemakers" found.
54 instances of "winemakers" found.
55 instances of "winemakers" found.
53 instances of "winemakers" found.
47 instances of "winemakers" found.
62 instances of "winemakers" found.
52 instances of "winemakers" found.
54 instances of "winemakers" found.
38 instances of "winemakers" found.
67 instances of "winemakers" found.
27 instances of "winemakers" found.
44 instances of "winemakers" found.
Saved topic: 170
